Country,Year,Value,hash
AAE,1995,79.3833,60cdb4
AAE,1996,79.2917,60cdb4
AAE,1997,79.0542,60cdb4
AAE,1998,78.7792,60cdb4
AAE,1999,78.5167,60cdb4
AAE,2000,78.2083,60cdb4
AAE,2001,78.2,60cdb4
AAE,2002,77.925,60cdb4
AAE,2003,77.6792,60cdb4
AAE,2004,77.4792,60cdb4
AAE,2005,77.125,60cdb4
AAE,2006,76.8292,60cdb4
AAE,2007,76.5292,60cdb4
AAE,2008,76.1208,60cdb4
AAE,2009,75.9167,60cdb4
AAE,2010,75.6125,60cdb4
AAE,2011,75.5375,60cdb4
AAE,2012,75.4917,60cdb4
ACE,1995,69.3417,a83f45
ACE,1996,69.0854,a83f45
ACE,1997,68.7896,a83f45
ACE,1998,68.6292,a83f45
ACE,1999,68.4521,a83f45
ACE,2000,68.2146,a83f45
ACE,2001,67.8958,a83f45
ACE,2002,67.5563,a83f45
ACE,2003,67.2937,a83f45
ACE,2004,67.0938,a83f45
ACE,2005,67.0521,a83f45
ACE,2006,67.2458,a83f45
ACE,2007,67.3812,a83f45
ACE,2008,67.5083,a83f45
ACE,2009,67.1042,a83f45
ACE,2010,66.8896,a83f45
ACE,2011,66.7729,a83f45
ACE,2012,66.8771,a83f45
AEE,1995,79.7848,6965f5
AEE,1996,79.5891,6965f5
AEE,1997,79.3652,6965f5
AEE,1998,79.1848,6965f5
AEE,1999,79.0522,6965f5
AEE,2000,78.9783,6965f5
AEE,2001,78.9261,6965f5
AEE,2002,78.9087,6965f5
AEE,2003,78.8522,6965f5
AEE,2004,78.8109,6965f5
AEE,2005,78.8413,6965f5
AEE,2006,78.8543,6965f5
AEE,2007,78.8652,6965f5
AEE,2008,78.963,6965f5
AEE,2009,78.9652,6965f5
AEE,2010,78.9891,6965f5
AEE,2011,78.9739,6965f5
AEE,2012,78.9913,6965f5
AFG,1995,81.3,fa9f93
AFG,1996,81.3,fa9f93
AFG,1997,81.3,fa9f93
AFG,1998,81.3,fa9f93
AFG,1999,81.4,fa9f93
AFG,2000,80.7,fa9f93
AFG,2001,80.7,fa9f93
AFG,2002,80.7,fa9f93
AFG,2003,80.7,fa9f93
AFG,2004,80.7,fa9f93
AFG,2005,80.7,fa9f93
AFG,2006,80.6,fa9f93
AFG,2007,80.5,fa9f93
AFG,2008,80.4,fa9f93
AFG,2009,80.3,fa9f93
AFG,2010,80.1,fa9f93
AFG,2011,79.9,fa9f93
AFG,2012,79.7,fa9f93
AGO,1995,75,caeadd
AGO,1996,75.2,caeadd
AGO,1997,75.3,caeadd
AGO,1998,75.4,caeadd
AGO,1999,75.4,caeadd
AGO,2000,75.4,caeadd
AGO,2001,75.4,caeadd
AGO,2002,75.7,caeadd
AGO,2003,75.7,caeadd
AGO,2004,75.9,caeadd
AGO,2005,76.3,caeadd
AGO,2006,76.7,caeadd
AGO,2007,77,caeadd
AGO,2008,77.2,caeadd
AGO,2009,77.1,caeadd
AGO,2010,77,caeadd
AGO,2011,77,caeadd
AGO,2012,76.9,caeadd
ALB,1995,74.9,d067d2
ALB,1996,74.6,d067d2
ALB,1997,74.8,d067d2
ALB,1998,74.3,d067d2
ALB,1999,73.9,d067d2
ALB,2000,73.4,d067d2
ALB,2001,72.9,d067d2
ALB,2002,72.5,d067d2
ALB,2003,71.3,d067d2
ALB,2004,70,d067d2
ALB,2005,68.9,d067d2
ALB,2006,67.8,d067d2
ALB,2007,66.8,d067d2
ALB,2008,66,d067d2
ALB,2009,65.2,d067d2
ALB,2010,65.3,d067d2
ALB,2011,65.3,d067d2
ALB,2012,65.4,d067d2
AME,1995,80.5931,367666
AME,1996,80.2034,367666
AME,1997,80.0276,367666
AME,1998,79.8448,367666
AME,1999,79.5897,367666
AME,2000,79.2379,367666
AME,2001,79.2138,367666
AME,2002,78.8655,367666
AME,2003,78.6138,367666
AME,2004,78.6345,367666
AME,2005,78.6724,367666
AME,2006,78.7103,367666
AME,2007,78.6931,367666
AME,2008,78.8035,367666
AME,2009,78.6862,367666
AME,2010,78.5931,367666
AME,2011,78.569,367666
AME,2012,78.5621,367666
ANE,1995,77.055,b0eeb2
ANE,1996,76.74,b0eeb2
ANE,1997,76.39,b0eeb2
ANE,1998,76,b0eeb2
ANE,1999,75.77,b0eeb2
ANE,2000,75.55,b0eeb2
ANE,2001,75.355,b0eeb2
ANE,2002,74.97,b0eeb2
ANE,2003,74.895,b0eeb2
ANE,2004,74.825,b0eeb2
ANE,2005,74.77,b0eeb2
ANE,2006,74.56,b0eeb2
ANE,2007,74.59,b0eeb2
ANE,2008,74.5,b0eeb2
ANE,2009,74.635,b0eeb2
ANE,2010,74.8,b0eeb2
ANE,2011,75.035,b0eeb2
ANE,2012,75.525,b0eeb2
ARE,1995,92.3,c75343
ARE,1996,92.3,c75343
ARE,1997,92.2,c75343
ARE,1998,92.1,c75343
ARE,1999,92,c75343
ARE,2000,91.9,c75343
ARE,2001,92,c75343
ARE,2002,92.2,c75343
ARE,2003,92.3,c75343
ARE,2004,92.2,c75343
ARE,2005,91.7,c75343
ARE,2006,90.8,c75343
ARE,2007,89.9,c75343
ARE,2008,89.1,c75343
ARE,2009,89.2,c75343
ARE,2010,89.5,c75343
ARE,2011,90.1,c75343
ARE,2012,91,c75343
ARG,1995,76.1,8bf4bf
ARG,1996,75.6,8bf4bf
ARG,1997,75.3,8bf4bf
ARG,1998,74.9,8bf4bf
ARG,1999,74.6,8bf4bf
ARG,2000,74.3,8bf4bf
ARG,2001,73.9,8bf4bf
ARG,2002,73.6,8bf4bf
ARG,2003,73.2,8bf4bf
ARG,2004,76.4,8bf4bf
ARG,2005,76.5,8bf4bf
ARG,2006,76.6,8bf4bf
ARG,2007,75.9,8bf4bf
ARG,2008,75.3,8bf4bf
ARG,2009,74.6,8bf4bf
ARG,2010,74.9,8bf4bf
ARG,2011,74.9,8bf4bf
ARG,2012,75,8bf4bf
ARM,1995,74.6,29d8de
ARM,1996,74.3,29d8de
ARM,1997,73.9,29d8de
ARM,1998,73.6,29d8de
ARM,1999,73.2,29d8de
ARM,2000,73,29d8de
ARM,2001,72.7,29d8de
ARM,2002,71.8,29d8de
ARM,2003,71,29d8de
ARM,2004,70.2,29d8de
ARM,2005,69.6,29d8de
ARM,2006,69.3,29d8de
ARM,2007,69.1,29d8de
ARM,2008,69,29d8de
ARM,2009,68.6,29d8de
ARM,2010,72.3,29d8de
ARM,2011,72.8,29d8de
ARM,2012,73.4,29d8de
ASA,1995,73.2,b800e2
ASA,1996,73.05,b800e2
ASA,1997,73.1,b800e2
ASA,1998,73.1,b800e2
ASA,1999,73.15,b800e2
ASA,2000,73.1,b800e2
ASA,2001,72.75,b800e2
ASA,2002,72.9,b800e2
ASA,2003,72.75,b800e2
ASA,2004,72.55,b800e2
ASA,2005,72.3,b800e2
ASA,2006,72.2,b800e2
ASA,2007,72.15,b800e2
ASA,2008,72.2,b800e2
ASA,2009,71.25,b800e2
ASA,2010,70.65,b800e2
ASA,2011,70.3,b800e2
ASA,2012,70.25,b800e2
ASE,1995,81.775,e2f013
ASE,1996,81.8,e2f013
ASE,1997,81.775,e2f013
ASE,1998,81.7375,e2f013
ASE,1999,81.7625,e2f013
ASE,2000,81.3625,e2f013
ASE,2001,81.325,e2f013
ASE,2002,81.2625,e2f013
ASE,2003,81.2625,e2f013
ASE,2004,81.1,e2f013
ASE,2005,81.3125,e2f013
ASE,2006,81.4125,e2f013
ASE,2007,81.0375,e2f013
ASE,2008,80.8,e2f013
ASE,2009,80.575,e2f013
ASE,2010,80.55,e2f013
ASE,2011,80.6125,e2f013
ASE,2012,80.6625,e2f013
AUS,1995,74,81a7b3
AUS,1996,73.7,81a7b3
AUS,1997,73.2,81a7b3
AUS,1998,72.9,81a7b3
AUS,1999,72.5,81a7b3
AUS,2000,72.4,81a7b3
AUS,2001,72,81a7b3
AUS,2002,71.9,81a7b3
AUS,2003,71.6,81a7b3
AUS,2004,71.6,81a7b3
AUS,2005,72.2,81a7b3
AUS,2006,72.3,81a7b3
AUS,2007,72.7,81a7b3
AUS,2008,72.8,81a7b3
AUS,2009,72.4,81a7b3
AUS,2010,72.5,81a7b3
AUS,2011,72.4,81a7b3
AUS,2012,71.9,81a7b3
AUT,1995,70.7,e539ae
AUT,1996,69.8,e539ae
AUT,1997,69.5,e539ae
AUT,1998,69.1,e539ae
AUT,1999,69,e539ae
AUT,2000,68.7,e539ae
AUT,2001,68.3,e539ae
AUT,2002,68.3,e539ae
AUT,2003,68.3,e539ae
AUT,2004,66.9,e539ae
AUT,2005,67.3,e539ae
AUT,2006,67.7,e539ae
AUT,2007,68.8,e539ae
AUT,2008,68.4,e539ae
AUT,2009,68,e539ae
AUT,2010,67.7,e539ae
AUT,2011,67.7,e539ae
AUT,2012,67.7,e539ae
AZE,1995,71.9,41d7e7
AZE,1996,71.9,41d7e7
AZE,1997,71.9,41d7e7
AZE,1998,71.9,41d7e7
AZE,1999,71.8,41d7e7
AZE,2000,71.5,41d7e7
AZE,2001,71.2,41d7e7
AZE,2002,70.8,41d7e7
AZE,2003,70.3,41d7e7
AZE,2004,69.7,41d7e7
AZE,2005,69.2,41d7e7
AZE,2006,68.7,41d7e7
AZE,2007,68.2,41d7e7
AZE,2008,67.7,41d7e7
AZE,2009,68.2,41d7e7
AZE,2010,67.4,41d7e7
AZE,2011,68.1,41d7e7
AZE,2012,68.9,41d7e7
BDI,1995,87.1,f1812c
BDI,1996,86.3,f1812c
BDI,1997,85.4,f1812c
BDI,1998,84.5,f1812c
BDI,1999,84.1,f1812c
BDI,2000,83.8,f1812c
BDI,2001,83.4,f1812c
BDI,2002,82.9,f1812c
BDI,2003,82.5,f1812c
BDI,2004,82.2,f1812c
BDI,2005,81.9,f1812c
BDI,2006,81.7,f1812c
BDI,2007,81.5,f1812c
BDI,2008,81.4,f1812c
BDI,2009,81.4,f1812c
BDI,2010,81.5,f1812c
BDI,2011,81.7,f1812c
BDI,2012,81.8,f1812c
BEL,1995,61.1,a9bd23
BEL,1996,60.9,a9bd23
BEL,1997,60.6,a9bd23
BEL,1998,60.5,a9bd23
BEL,1999,61.2,a9bd23
BEL,2000,61.4,a9bd23
BEL,2001,60.3,a9bd23
BEL,2002,60.6,a9bd23
BEL,2003,60.2,a9bd23
BEL,2004,60.6,a9bd23
BEL,2005,61.3,a9bd23
BEL,2006,60.8,a9bd23
BEL,2007,61.1,a9bd23
BEL,2008,60.7,a9bd23
BEL,2009,60.2,a9bd23
BEL,2010,60.6,a9bd23
BEL,2011,59.4,a9bd23
BEL,2012,59.4,a9bd23
BEN,1995,86.8,4c0c27
BEN,1996,85.8,4c0c27
BEN,1997,84.8,4c0c27
BEN,1998,83.7,4c0c27
BEN,1999,82.6,4c0c27
BEN,2000,81.4,4c0c27
BEN,2001,80.2,4c0c27
BEN,2002,78.9,4c0c27
BEN,2003,78.8,4c0c27
BEN,2004,78.8,4c0c27
BEN,2005,78.7,4c0c27
BEN,2006,78.7,4c0c27
BEN,2007,78.6,4c0c27
BEN,2008,78.6,4c0c27
BEN,2009,78.5,4c0c27
BEN,2010,78.4,4c0c27
BEN,2011,78.4,4c0c27
BEN,2012,78.3,4c0c27
BFA,1995,90.6,0c8870
BFA,1996,90.6,0c8870
BFA,1997,90.5,0c8870
BFA,1998,90.5,0c8870
BFA,1999,90.5,0c8870
BFA,2000,90.4,0c8870
BFA,2001,90.4,0c8870
BFA,2002,90.4,0c8870
BFA,2003,90.4,0c8870
BFA,2004,90.4,0c8870
BFA,2005,90.4,0c8870
BFA,2006,90.4,0c8870
BFA,2007,90.4,0c8870
BFA,2008,90.4,0c8870
BFA,2009,90.4,0c8870
BFA,2010,90.3,0c8870
BFA,2011,90.2,0c8870
BFA,2012,90.1,0c8870
BGD,1995,87.4,e52db8
BGD,1996,87.1,e52db8
BGD,1997,86.8,e52db8
BGD,1998,86.6,e52db8
BGD,1999,86.3,e52db8
BGD,2000,86,e52db8
BGD,2001,85.8,e52db8
BGD,2002,85.6,e52db8
BGD,2003,85.4,e52db8
BGD,2004,85.2,e52db8
BGD,2005,85,e52db8
BGD,2006,84.8,e52db8
BGD,2007,84.7,e52db8
BGD,2008,84.5,e52db8
BGD,2009,84.4,e52db8
BGD,2010,84.2,e52db8
BGD,2011,84.1,e52db8
BGD,2012,84.1,e52db8
BGR,1995,58.9,b3a223
BGR,1996,58.3,b3a223
BGR,1997,57.7,b3a223
BGR,1998,57.2,b3a223
BGR,1999,56.6,b3a223
BGR,2000,55.9,b3a223
BGR,2001,56.8,b3a223
BGR,2002,56.3,b3a223
BGR,2003,56,b3a223
BGR,2004,56.7,b3a223
BGR,2005,56.3,b3a223
BGR,2006,58.1,b3a223
BGR,2007,59.9,b3a223
BGR,2008,61.9,b3a223
BGR,2009,61.1,b3a223
BGR,2010,59.5,b3a223
BGR,2011,58.3,b3a223
BGR,2012,58.8,b3a223
BHR,1995,87.5,c0963f
BHR,1996,87.3,c0963f
BHR,1997,87.1,c0963f
BHR,1998,87,c0963f
BHR,1999,86.7,c0963f
BHR,2000,86.4,c0963f
BHR,2001,86,c0963f
BHR,2002,84.9,c0963f
BHR,2003,83.8,c0963f
BHR,2004,82.9,c0963f
BHR,2005,83.4,c0963f
BHR,2006,84.3,c0963f
BHR,2007,85.3,c0963f
BHR,2008,86.2,c0963f
BHR,2009,86.9,c0963f
BHR,2010,87.2,c0963f
BHR,2011,87.3,c0963f
BHR,2012,87.2,c0963f
BHS,1995,81.1,1f88e7
BHS,1996,79.3,1f88e7
BHS,1997,76.8,1f88e7
BHS,1998,73.8,1f88e7
BHS,1999,74.5,1f88e7
BHS,2000,75.2,1f88e7
BHS,2001,75.7,1f88e7
BHS,2002,76.3,1f88e7
BHS,2003,76.8,1f88e7
BHS,2004,77.3,1f88e7
BHS,2005,77.8,1f88e7
BHS,2006,78.2,1f88e7
BHS,2007,78.6,1f88e7
BHS,2008,79,1f88e7
BHS,2009,79.3,1f88e7
BHS,2010,79.3,1f88e7
BHS,2011,79.3,1f88e7
BHS,2012,79.3,1f88e7
BIH,1995,56.6,12ece2
BIH,1996,59.5,12ece2
BIH,1997,59.6,12ece2
BIH,1998,59.2,12ece2
BIH,1999,58.8,12ece2
BIH,2000,58.3,12ece2
BIH,2001,57.9,12ece2
BIH,2002,57.6,12ece2
BIH,2003,57.2,12ece2
BIH,2004,56.8,12ece2
BIH,2005,56.5,12ece2
BIH,2006,56.3,12ece2
BIH,2007,58,12ece2
BIH,2008,58.3,12ece2
BIH,2009,57.3,12ece2
BIH,2010,57.2,12ece2
BIH,2011,57.2,12ece2
BIH,2012,57.2,12ece2
BLR,1995,70.3,506515
BLR,1996,69.2,506515
BLR,1997,68.1,506515
BLR,1998,66.9,506515
BLR,1999,65.7,506515
BLR,2000,65.1,506515
BLR,2001,64.6,506515
BLR,2002,64.1,506515
BLR,2003,63.6,506515
BLR,2004,63.2,506515
BLR,2005,62.8,506515
BLR,2006,62.3,506515
BLR,2007,62,506515
BLR,2008,61.6,506515
BLR,2009,61.2,506515
BLR,2010,61.7,506515
BLR,2011,62.2,506515
BLR,2012,62.7,506515
BLZ,1995,83.8,c4b361
BLZ,1996,86.1,c4b361
BLZ,1997,85.5,c4b361
BLZ,1998,84.9,c4b361
BLZ,1999,84.2,c4b361
BLZ,2000,83.6,c4b361
BLZ,2001,83,c4b361
BLZ,2002,82.4,c4b361
BLZ,2003,81.8,c4b361
BLZ,2004,81.3,c4b361
BLZ,2005,80.8,c4b361
BLZ,2006,80.9,c4b361
BLZ,2007,81.3,c4b361
BLZ,2008,81.5,c4b361
BLZ,2009,82,c4b361
BLZ,2010,82.1,c4b361
BLZ,2011,82.2,c4b361
BLZ,2012,82.3,c4b361
BOL,1995,82.2,08f410
BOL,1996,82.3,08f410
BOL,1997,82.3,08f410
BOL,1998,82.2,08f410
BOL,1999,82,08f410
BOL,2000,81.7,08f410
BOL,2001,81.7,08f410
BOL,2002,81.7,08f410
BOL,2003,81.6,08f410
BOL,2004,81.6,08f410
BOL,2005,81.5,08f410
BOL,2006,81.4,08f410
BOL,2007,81.2,08f410
BOL,2008,81.1,08f410
BOL,2009,81,08f410
BOL,2010,80.9,08f410
BOL,2011,80.9,08f410
BOL,2012,80.9,08f410
BRA,1995,84.8,27b200
BRA,1996,82.9,27b200
BRA,1997,83.2,27b200
BRA,1998,82.8,27b200
BRA,1999,82.7,27b200
BRA,2000,82.1,27b200
BRA,2001,81.5,27b200
BRA,2002,81.7,27b200
BRA,2003,81.4,27b200
BRA,2004,81.8,27b200
BRA,2005,82.1,27b200
BRA,2006,81.7,27b200
BRA,2007,81.2,27b200
BRA,2008,81.4,27b200
BRA,2009,81.2,27b200
BRA,2010,81.1,27b200
BRA,2011,81,27b200
BRA,2012,80.9,27b200
BRB,1995,76.6,32e2c6
BRB,1996,74.2,32e2c6
BRB,1997,75.2,32e2c6
BRB,1998,75.4,32e2c6
BRB,1999,75.8,32e2c6
BRB,2000,76.1,32e2c6
BRB,2001,76.3,32e2c6
BRB,2002,75.8,32e2c6
BRB,2003,75.6,32e2c6
BRB,2004,76.4,32e2c6
BRB,2005,76.4,32e2c6
BRB,2006,76.3,32e2c6
BRB,2007,76.3,32e2c6
BRB,2008,76.4,32e2c6
BRB,2009,76.7,32e2c6
BRB,2010,76.7,32e2c6
BRB,2011,76.7,32e2c6
BRB,2012,76.7,32e2c6
BRN,1995,80.6,7ee447
BRN,1996,80.4,7ee447
BRN,1997,80.3,7ee447
BRN,1998,80.2,7ee447
BRN,1999,80,7ee447
BRN,2000,79.7,7ee447
BRN,2001,79.2,7ee447
BRN,2002,78.9,7ee447
BRN,2003,78.5,7ee447
BRN,2004,78.2,7ee447
BRN,2005,77.8,7ee447
BRN,2006,77.4,7ee447
BRN,2007,77.1,7ee447
BRN,2008,76.8,7ee447
BRN,2009,76.4,7ee447
BRN,2010,76.1,7ee447
BRN,2011,75.8,7ee447
BRN,2012,75.6,7ee447
BTN,1995,79.1,642bc8
BTN,1996,79.2,642bc8
BTN,1997,79.3,642bc8
BTN,1998,79.2,642bc8
BTN,1999,79.2,642bc8
BTN,2000,79.1,642bc8
BTN,2001,78.9,642bc8
BTN,2002,78.6,642bc8
BTN,2003,78.3,642bc8
BTN,2004,78,642bc8
BTN,2005,77.6,642bc8
BTN,2006,77.1,642bc8
BTN,2007,76.6,642bc8
BTN,2008,76.1,642bc8
BTN,2009,75.5,642bc8
BTN,2010,76,642bc8
BTN,2011,76.5,642bc8
BTN,2012,76.9,642bc8
BWA,1995,80.4,807dd2
BWA,1996,80.3,807dd2
BWA,1997,80.3,807dd2
BWA,1998,80.3,807dd2
BWA,1999,80.3,807dd2
BWA,2000,80.4,807dd2
BWA,2001,80.4,807dd2
BWA,2002,80.5,807dd2
BWA,2003,80.6,807dd2
BWA,2004,80.7,807dd2
BWA,2005,80.9,807dd2
BWA,2006,80.9,807dd2
BWA,2007,81,807dd2
BWA,2008,81.1,807dd2
BWA,2009,81.2,807dd2
BWA,2010,81.3,807dd2
BWA,2011,81.4,807dd2
BWA,2012,81.5,807dd2
CAF,1995,86.4,61b7b5
CAF,1996,86.1,61b7b5
CAF,1997,86.1,61b7b5
CAF,1998,86,61b7b5
CAF,1999,86,61b7b5
CAF,2000,85.9,61b7b5
CAF,2001,85.8,61b7b5
CAF,2002,85.7,61b7b5
CAF,2003,85.5,61b7b5
CAF,2004,85.4,61b7b5
CAF,2005,85.4,61b7b5
CAF,2006,85.3,61b7b5
CAF,2007,85.3,61b7b5
CAF,2008,85.3,61b7b5
CAF,2009,85.2,61b7b5
CAF,2010,85.2,61b7b5
CAF,2011,85.1,61b7b5
CAF,2012,85.1,61b7b5
CAN,1995,72.3,aa884a
CAN,1996,72,aa884a
CAN,1997,72,aa884a
CAN,1998,72,aa884a
CAN,1999,72.2,aa884a
CAN,2000,72.2,aa884a
CAN,2001,72,aa884a
CAN,2002,72.8,aa884a
CAN,2003,73.2,aa884a
CAN,2004,73,aa884a
CAN,2005,72.6,aa884a
CAN,2006,72.2,aa884a
CAN,2007,72.4,aa884a
CAN,2008,72.7,aa884a
CAN,2009,71.8,aa884a
CAN,2010,71.5,aa884a
CAN,2011,71.3,aa884a
CAN,2012,71.2,aa884a
CHE,1995,79.4,4d8ae6
CHE,1996,78.9,4d8ae6
CHE,1997,78.4,4d8ae6
CHE,1998,78.4,4d8ae6
CHE,1999,78,4d8ae6
CHE,2000,77.7,4d8ae6
CHE,2001,77.2,4d8ae6
CHE,2002,76.7,4d8ae6
CHE,2003,76.6,4d8ae6
CHE,2004,75.8,4d8ae6
CHE,2005,75,4d8ae6
CHE,2006,75.4,4d8ae6
CHE,2007,75.8,4d8ae6
CHE,2008,75.4,4d8ae6
CHE,2009,75.2,4d8ae6
CHE,2010,75.3,4d8ae6
CHE,2011,75.5,4d8ae6
CHE,2012,75.3,4d8ae6
CHL,1995,77.4,e344cf
CHL,1996,76.7,e344cf
CHL,1997,76.3,e344cf
CHL,1998,76.3,e344cf
CHL,1999,75.9,e344cf
CHL,2000,74.8,e344cf
CHL,2001,74.1,e344cf
CHL,2002,73.5,e344cf
CHL,2003,73.1,e344cf
CHL,2004,72.9,e344cf
CHL,2005,73,e344cf
CHL,2006,73.5,e344cf
CHL,2007,73.5,e344cf
CHL,2008,74,e344cf
CHL,2009,73.3,e344cf
CHL,2010,74.3,e344cf
CHL,2011,74.9,e344cf
CHL,2012,74.6,e344cf
CHN,1995,84.7,02609c
CHN,1996,84.5,02609c
CHN,1997,84.3,02609c
CHN,1998,84,02609c
CHN,1999,83.6,02609c
CHN,2000,83.1,02609c
CHN,2001,82.4,02609c
CHN,2002,81.7,02609c
CHN,2003,80.9,02609c
CHN,2004,80.2,02609c
CHN,2005,79.5,02609c
CHN,2006,79,02609c
CHN,2007,78.6,02609c
CHN,2008,78.3,02609c
CHN,2009,77.9,02609c
CHN,2010,77.6,02609c
CHN,2011,77.8,02609c
CHN,2012,78.1,02609c
CIV,1995,84.5,12d1f0
CIV,1996,83.8,12d1f0
CIV,1997,83.1,12d1f0
CIV,1998,82.4,12d1f0
CIV,1999,82.3,12d1f0
CIV,2000,82.2,12d1f0
CIV,2001,82.2,12d1f0
CIV,2002,82.2,12d1f0
CIV,2003,82.2,12d1f0
CIV,2004,82.2,12d1f0
CIV,2005,82.2,12d1f0
CIV,2006,82.1,12d1f0
CIV,2007,82,12d1f0
CIV,2008,81.9,12d1f0
CIV,2009,81.8,12d1f0
CIV,2010,81.7,12d1f0
CIV,2011,81.6,12d1f0
CIV,2012,81.5,12d1f0
CMR,1995,77.6,3cd9ab
CMR,1996,77,3cd9ab
CMR,1997,76.9,3cd9ab
CMR,1998,76.8,3cd9ab
CMR,1999,76.6,3cd9ab
CMR,2000,76.5,3cd9ab
CMR,2001,76.4,3cd9ab
CMR,2002,76.4,3cd9ab
CMR,2003,76.3,3cd9ab
CMR,2004,76.3,3cd9ab
CMR,2005,76.2,3cd9ab
CMR,2006,76.3,3cd9ab
CMR,2007,76.3,3cd9ab
CMR,2008,76.4,3cd9ab
CMR,2009,76.4,3cd9ab
CMR,2010,76.5,3cd9ab
CMR,2011,76.6,3cd9ab
CMR,2012,76.7,3cd9ab
COD,1995,74.5,eef1f2
COD,1996,74.5,eef1f2
COD,1997,74.3,eef1f2
COD,1998,74.1,eef1f2
COD,1999,73.9,eef1f2
COD,2000,73.6,eef1f2
COD,2001,73.4,eef1f2
COD,2002,73.3,eef1f2
COD,2003,73.2,eef1f2
COD,2004,73.2,eef1f2
COD,2005,73.1,eef1f2
COD,2006,73.1,eef1f2
COD,2007,73.1,eef1f2
COD,2008,73.1,eef1f2
COD,2009,73.1,eef1f2
COD,2010,73.1,eef1f2
COD,2011,73.1,eef1f2
COD,2012,73.2,eef1f2
COG,1995,71.9,4c5bcf
COG,1996,71.8,4c5bcf
COG,1997,71.6,4c5bcf
COG,1998,71.6,4c5bcf
COG,1999,71.4,4c5bcf
COG,2000,71.5,4c5bcf
COG,2001,71.5,4c5bcf
COG,2002,71.5,4c5bcf
COG,2003,71.6,4c5bcf
COG,2004,71.6,4c5bcf
COG,2005,71.7,4c5bcf
COG,2006,71.9,4c5bcf
COG,2007,72.2,4c5bcf
COG,2008,72.4,4c5bcf
COG,2009,72.6,4c5bcf
COG,2010,72.8,4c5bcf
COG,2011,72.9,4c5bcf
COG,2012,72.9,4c5bcf
COL,1995,79.4,b65d7c
COL,1996,79.9,b65d7c
COL,1997,80.4,b65d7c
COL,1998,80.9,b65d7c
COL,1999,81.3,b65d7c
COL,2000,81.8,b65d7c
COL,2001,82.1,b65d7c
COL,2002,82.5,b65d7c
COL,2003,82.8,b65d7c
COL,2004,81.2,b65d7c
COL,2005,81,b65d7c
COL,2006,78.4,b65d7c
COL,2007,77.8,b65d7c
COL,2008,78.4,b65d7c
COL,2009,79.8,b65d7c
COL,2010,79.7,b65d7c
COL,2011,79.7,b65d7c
COL,2012,79.7,b65d7c
COM,1995,80,682bd8
COM,1996,79.8,682bd8
COM,1997,79.6,682bd8
COM,1998,79.4,682bd8
COM,1999,79.2,682bd8
COM,2000,79.1,682bd8
COM,2001,79.1,682bd8
COM,2002,79.2,682bd8
COM,2003,79.3,682bd8
COM,2004,79.4,682bd8
COM,2005,79.6,682bd8
COM,2006,79.8,682bd8
COM,2007,79.9,682bd8
COM,2008,80.1,682bd8
COM,2009,80.2,682bd8
COM,2010,80.2,682bd8
COM,2011,80.2,682bd8
COM,2012,80.2,682bd8
CPV,1995,84.8,7e12c2
CPV,1996,84.7,7e12c2
CPV,1997,84.4,7e12c2
CPV,1998,84.2,7e12c2
CPV,1999,84,7e12c2
CPV,2000,83.8,7e12c2
CPV,2001,83.6,7e12c2
CPV,2002,83.4,7e12c2
CPV,2003,83.3,7e12c2
CPV,2004,83.1,7e12c2
CPV,2005,83,7e12c2
CPV,2006,83,7e12c2
CPV,2007,83,7e12c2
CPV,2008,83,7e12c2
CPV,2009,83,7e12c2
CPV,2010,83.1,7e12c2
CPV,2011,83.3,7e12c2
CPV,2012,83.5,7e12c2
CRI,1995,83.4,421d36
CRI,1996,81.5,421d36
CRI,1997,82.7,421d36
CRI,1998,83.4,421d36
CRI,1999,82.6,421d36
CRI,2000,81.5,421d36
CRI,2001,81.5,421d36
CRI,2002,81.2,421d36
CRI,2003,80.8,421d36
CRI,2004,80.1,421d36
CRI,2005,80.5,421d36
CRI,2006,80.3,421d36
CRI,2007,81,421d36
CRI,2008,80,421d36
CRI,2009,78.9,421d36
CRI,2010,78.9,421d36
CRI,2011,79,421d36
CRI,2012,79,421d36
CUB,1995,72.4,23a196
CUB,1996,72.1,23a196
CUB,1997,71.8,23a196
CUB,1998,71.3,23a196
CUB,1999,70.8,23a196
CUB,2000,70.2,23a196
CUB,2001,69.5,23a196
CUB,2002,68.8,23a196
CUB,2003,68,23a196
CUB,2004,67.3,23a196
CUB,2005,67.2,23a196
CUB,2006,67.1,23a196
CUB,2007,67.6,23a196
CUB,2008,68.4,23a196
CUB,2009,70.1,23a196
CUB,2010,70.1,23a196
CUB,2011,70.1,23a196
CUB,2012,70.1,23a196
CYP,1995,70,be2da6
CYP,1996,70.4,be2da6
CYP,1997,69.6,be2da6
CYP,1998,69.1,be2da6
CYP,1999,69,be2da6
CYP,2000,71.9,be2da6
CYP,2001,72.2,be2da6
CYP,2002,71.7,be2da6
CYP,2003,72.7,be2da6
CYP,2004,73.4,be2da6
CYP,2005,73.1,be2da6
CYP,2006,72.8,be2da6
CYP,2007,72.5,be2da6
CYP,2008,72,be2da6
CYP,2009,71.4,be2da6
CYP,2010,71.3,be2da6
CYP,2011,70.6,be2da6
CYP,2012,70.8,be2da6
CZE,1995,71.3,8a6e18
CZE,1996,71.2,8a6e18
CZE,1997,71,8a6e18
