,CountryName,Year,Value,CountryCode,hash
53.1988,Denmark,1988,108.19068,53,89da12
55.1988,Algeria,1988,44.82824,55,bd6acc
56.1988,Ecuador,1988,60.92103,56,09f199
57.1988,"Egypt, Arab Rep.",1988,51.73196,57,ff11f8
58.1988,Euro area,1988,92.63361359,58,a356c2
60.1988,Spain,1988,107.61488,60,20a8df
63.1988,Finland,1988,116.86215,63,c909b1
65.1988,France,1988,93.26021,65,e3772a
68.1988,Gabon,1988,33.97171,68,a06dcd
69.1988,United Kingdom,1988,84.0409,69,976912
71.1988,Ghana,1988,31.409,71,317dba
73.1988,"Gambia, The",1988,9.32749,73,541212
74.1988,Guinea-Bissau,1988,2.36268,74,b07cb9
76.1988,Greece,1988,92.56438,76,4902a4
77.1988,Grenada,1988,87.9529,77,dbf2a2
82.1988,"Hong Kong SAR, China",1988,77.71054,82,85a72d
86.1988,Hungary,1988,89.81997,86,f14e46
87.1988,Indonesia,1988,44.58813,87,35536a
89.1988,India,1988,26.30791,89,967ce3
90.1988,Ireland,1988,104.52561,90,eb2131
91.1988,"Iran, Islamic Rep.",1988,39.20948,91,e3f25e
92.1988,Iraq,1988,36.22941,92,1aed9e
93.1988,Iceland,1988,93.04947,93,b3c92e
94.1988,Israel,1988,92.45618,94,4c197d
95.1988,Italy,1988,75.68086,95,ad79ef
96.1988,Jamaica,1988,66.86177,96,5eedd6
97.1988,Jordan,1988,79.41235,97,674027
98.1988,Japan,1988,96.32686,98,fcf29f
100.1988,Kenya,1988,35.94222,100,a84f56
103.1988,Kiribati,1988,33.12678,103,3f57ad
104.1988,St. Kitts and Nevis,1988,80.31239,104,e01fa2
105.1988,"Korea, Rep.",1988,89.61141,105,89088f
107.1988,Kuwait,1988,75.06599,107,93295b
108.1988,Lao PDR,1988,19.92036,108,ed2615
114.1988,Sri Lanka,1988,72.60853,114,197042
115.1988,Lesotho,1988,31.11882,115,93b12b
117.1988,Luxembourg,1988,71.4766,117,507672
121.1988,Morocco,1988,29.50401,121,32e087
124.1988,Madagascar,1988,18.69348,124,f92bcb
126.1988,Mexico,1988,53.80338,126,41937b
128.1988,Middle income,1988,38.34199905,128,bf919c
130.1988,Mali,1988,3.90475,130,daa6a4
131.1988,Malta,1988,78.9843,131,1a591a
132.1988,Myanmar,1988,22.30587,132,928b7c
133.1988,Middle East & North Africa (developing only),1988,42.4785881,133,aaed09
138.1988,Mauritania,1988,8.97505,138,85fa35
139.1988,Mauritius,1988,47.60811,139,26160d
140.1988,Malawi,1988,11.80841,140,0ce65b
141.1988,Malaysia,1988,58.15044,141,ff3ea3
142.1988,North America,1988,94.2959137,142,247ce5
145.1988,Niger,1988,3.17797,145,6687e1
147.1988,Nicaragua,1988,42.96914,147,481264
148.1988,Netherlands,1988,110.75767,148,fb61c8
149.1988,Norway,1988,97.50356,149,988455
150.1988,Nepal,1988,17.2966,150,0e1d58
151.1988,New Zealand,1988,86.15752,151,a2238e
152.1988,Oman,1988,25.32263,152,c14c36
153.1988,Pakistan,1988,11.45191,153,82d220
154.1988,Panama,1988,61.07857,154,1e36b3
156.1988,Philippines,1988,66.20517,156,806736
158.1988,Papua New Guinea,1988,8.12109,158,fbaa3c
162.1988,Portugal,1988,61.53846,162,a49519
163.1988,Paraguay,1988,29.81851,163,71a452
164.1988,Pacific island small states,1988,62.92789841,164,ebe9cb
166.1988,Qatar,1988,84.81326,166,83ef3e
169.1988,Rwanda,1988,14.15285,169,7266a1
170.1988,South Asia,1988,23.95800972,170,edef51
173.1988,Senegal,1988,9.37359,173,d8973b
176.1988,Sierra Leone,1988,12.95337,176,50df2d
177.1988,El Salvador,1988,39.49514,177,259a6e
182.1988,Sao Tome and Principe,1988,32.62495,182,6ddcb9
183.1988,Suriname,1988,66.02055,183,b17fc6
186.1988,Sweden,1988,91.23051,186,72ddd2
189.1988,Seychelles,1988,116.66667,189,3d2d7b
190.1988,Syrian Arab Republic,1988,45.44072,190,48a9fd
193.1988,Togo,1988,10.2521,193,30949d
199.1988,Trinidad and Tobago,1988,85.65309,199,4d206a
200.1988,Tunisia,1988,34.93487,200,edf404
201.1988,Turkey,1988,34.18915,201,d7153e
203.1988,Tanzania,1988,3.49797,203,7e380b
209.1988,St. Vincent and the Grenadines,1988,48.42012,209,68d122
210.1988,"Venezuela, RB",1988,63.23871,210,6cba5d
218.1988,"Congo, Dem. Rep.",1988,16.22852,218,7c927d
219.1988,Zambia,1988,14.95897,219,dcf25e
220.1988,Zimbabwe,1988,39.56533,220,5922f5
5.1989,Albania,1989,76.86208,5,79b9d2
6.1989,United Arab Emirates,1989,66.73932,6,d115b8
12.1989,Austria,1989,96.21298,12,593905
14.1989,Burundi,1989,3.65282,14,461758
15.1989,Belgium,1989,103.11984,15,5cb4c9
18.1989,Bangladesh,1989,13.02134,18,fa6c37
19.1989,Bulgaria,1989,102.13797,19,5c7772
20.1989,Bahrain,1989,90.81239,20,3ae11c
23.1989,Belarus,1989,100.1863,23,027a12
28.1989,Barbados,1989,90.42819,28,93409a
31.1989,Botswana,1989,37.44749,31,180c89
32.1989,Central African Republic,1989,6.26567,32,dba867
33.1989,Canada,1989,100.02027,33,cd6a7b
34.1989,Switzerland,1989,91.37004,34,77dcd8
36.1989,Chile,1989,81.73651,36,349507
37.1989,China,1989,31.77051,37,d2eaf2
39.1989,Cameroon,1989,20.36455,39,73a7dd
40.1989,"Congo, Rep.",1989,49.65161,40,c0faa9
41.1989,Colombia,1989,53.03145,41,2f7373
43.1989,Cabo Verde,1989,18.07779,43,07dee4
44.1989,Costa Rica,1989,43.00781,44,1bf429
45.1989,Cuba,1989,93.04834,45,c484b1
48.1989,Cyprus,1989,64.56591,48,852add
49.1989,Czech Republic,1989,90.15472,49,1fef42
51.1989,Djibouti,1989,8.79235,51,60a8b0
53.1989,Denmark,1989,109.67441,53,89da12
55.1989,Algeria,1989,50.96547,55,bd6acc
57.1989,"Egypt, Arab Rep.",1989,52.00929,57,ff11f8
58.1989,Euro area,1989,93.39002991,58,a356c2
60.1989,Spain,1989,108.54333,60,20a8df
63.1989,Finland,1989,119.60594,63,c909b1
65.1989,France,1989,95.60833,65,e3772a
68.1989,Gabon,1989,35.04736,68,a06dcd
69.1989,United Kingdom,1989,84.10868,69,976912
71.1989,Ghana,1989,28.12357,71,317dba
72.1989,Guinea,1989,5.92997,72,b47b54
73.1989,"Gambia, The",1989,9.62227,73,541212
74.1989,Guinea-Bissau,1989,3.15593,74,b07cb9
76.1989,Greece,1989,93.49072,76,4902a4
77.1989,Grenada,1989,92.97784,77,dbf2a2
86.1989,Hungary,1989,89.33828,86,f14e46
87.1989,Indonesia,1989,44.89604,87,35536a
89.1989,India,1989,26.86403,89,967ce3
90.1989,Ireland,1989,103.84325,90,eb2131
92.1989,Iraq,1989,36.01403,92,1aed9e
93.1989,Iceland,1989,94.35848,93,b3c92e
94.1989,Israel,1989,93.11072,94,4c197d
95.1989,Italy,1989,76.7128,95,ad79ef
96.1989,Jamaica,1989,67.34217,96,5eedd6
97.1989,Jordan,1989,77.49636,97,674027
98.1989,Japan,1989,96.45914,98,fcf29f
101.1989,Kyrgyz Republic,1989,101.02903,101,1407c0
103.1989,Kiribati,1989,34.21393,103,3f57ad
104.1989,St. Kitts and Nevis,1989,80.90265,104,e01fa2
105.1989,"Korea, Rep.",1989,90.04411,105,89088f
107.1989,Kuwait,1989,72.72304,107,93295b
114.1989,Sri Lanka,1989,73.81138,114,197042
115.1989,Lesotho,1989,31.00547,115,93b12b
121.1989,Morocco,1989,29.10902,121,32e087
124.1989,Madagascar,1989,17.97813,124,f92bcb
126.1989,Mexico,1989,53.85146,126,41937b
128.1989,Middle income,1989,38.73202896,128,bf919c
130.1989,Mali,1989,4.86755,130,daa6a4
131.1989,Malta,1989,78.51524,131,1a591a
132.1989,Myanmar,1989,23.45525,132,928b7c
133.1989,Middle East & North Africa (developing only),1989,43.80772018,133,aaed09
138.1989,Mauritania,1989,8.82141,138,85fa35
139.1989,Mauritius,1989,51.04075,139,26160d
140.1989,Malawi,1989,11.47553,140,0ce65b
141.1989,Malaysia,1989,57.57214,141,ff3ea3
142.1989,North America,1989,92.90737152,142,247ce5
145.1989,Niger,1989,3.54831,145,6687e1
146.1989,Nigeria,1989,21.31888,146,9742d0
147.1989,Nicaragua,1989,41.22144,147,481264
148.1989,Netherlands,1989,110.36467,148,fb61c8
149.1989,Norway,1989,98.61396,149,988455
150.1989,Nepal,1989,18.89919,150,0e1d58
151.1989,New Zealand,1989,87.32599,151,a2238e
152.1989,Oman,1989,29.73056,152,c14c36
153.1989,Pakistan,1989,11.97394,153,82d220
154.1989,Panama,1989,59.80576,154,1e36b3
156.1989,Philippines,1989,69.24133,156,806736
158.1989,Papua New Guinea,1989,8.2887,158,fbaa3c
159.1989,Poland,1989,88.89553,159,5ff03b
163.1989,Paraguay,1989,30.71596,163,71a452
164.1989,Pacific island small states,1989,62.56866074,164,ebe9cb
165.1989,French Polynesia,1989,72.53492,165,40f39c
166.1989,Qatar,1989,87.66251,166,83ef3e
167.1989,Romania,1989,98.23853,167,d6b897
169.1989,Rwanda,1989,14.91344,169,7266a1
170.1989,South Asia,1989,24.45282936,170,edef51
173.1989,Senegal,1989,9.86054,173,d8973b
176.1989,Sierra Leone,1989,10.94994,176,50df2d
177.1989,El Salvador,1989,37.77351,177,259a6e
183.1989,Suriname,1989,63.71179,183,b17fc6
186.1989,Sweden,1989,91.52892,186,72ddd2
189.1989,Seychelles,1989,118.87528,189,3d2d7b
190.1989,Syrian Arab Republic,1989,44.16567,190,48a9fd
192.1989,Chad,1989,1.92051,192,6c6b1b
193.1989,Togo,1989,9.16319,193,30949d
199.1989,Trinidad and Tobago,1989,84.58361,199,4d206a
200.1989,Tunisia,1989,38.5025,200,edf404
201.1989,Turkey,1989,36.30731,201,d7153e
203.1989,Tanzania,1989,3.86406,203,7e380b
210.1989,"Venezuela, RB",1989,62.44711,210,6cba5d
217.1989,South Africa,1989,66.77444,217,35fda1
220.1989,Zimbabwe,1989,40.26318,220,5922f5
5.199,Albania,1990,77.00537,5,79b9d2
6.199,United Arab Emirates,1990,69.29347,6,d115b8
9.199,American Samoa,1990,92.1273,9,ca0b36
12.199,Austria,1990,97.81356,12,593905
14.199,Burundi,1990,3.97082,14,461758
15.199,Belgium,1990,103.45143,15,5cb4c9
18.199,Bangladesh,1990,13.58013,18,fa6c37
19.199,Bulgaria,1990,98.94269,19,5c7772
20.199,Bahrain,1990,88.00211,20,3ae11c
23.199,Belarus,1990,98.67258,23,027a12
28.199,Barbados,1990,81.54024,28,93409a
31.199,Botswana,1990,41.82383,31,180c89
32.199,Central African Republic,1990,6.51459,32,dba867
33.199,Canada,1990,99.73,33,cd6a7b
34.199,Switzerland,1990,92.43661,34,77dcd8
36.199,Chile,1990,79.9739,36,349507
37.199,China,1990,31.81476,37,d2eaf2
39.199,Cameroon,1990,20.66401,39,73a7dd
40.199,"Congo, Rep.",1990,42.22567,40,c0faa9
43.199,Cabo Verde,1990,21.08764,43,07dee4
44.199,Costa Rica,1990,44.38993,44,1bf429
45.199,Cuba,1990,94.41668,45,c484b1
48.199,Cyprus,1990,65.12677,48,852add
49.199,Czech Republic,1990,87.24611,49,1fef42
52.199,Dominica,1990,76.66582,52,bc1cd4
53.199,Denmark,1990,110.73565,53,89da12
55.199,Algeria,1990,51.09355,55,bd6acc
57.199,"Egypt, Arab Rep.",1990,63.54874,57,ff11f8
58.199,Euro area,1990,94.11389923,58,a356c2
60.199,Spain,1990,104.98224,60,20a8df
63.199,Finland,1990,124.29231,63,c909b1
65.199,France,1990,99.014,65,e3772a
69.199,United Kingdom,1990,85.18567,69,976912
71.199,Ghana,1990,28.57595,71,317dba
72.199,Guinea,1990,5.45407,72,b47b54
73.199,"Gambia, The",1990,11.06455,73,541212
76.199,Greece,1990,93.16874,76,4902a4
77.199,Grenada,1990,96.13498,77,dbf2a2
86.199,Hungary,1990,87.66199,86,f14e46
87.199,Indonesia,1990,42.97019,87,35536a
90.199,Ireland,1990,103.80871,90,eb2131
91.199,"Iran, Islamic Rep.",1990,43.80656,91,e3f25e
94.199,Israel,1990,91.47479,94,4c197d
95.199,Italy,1990,78.85594,95,ad79ef
97.199,Jordan,1990,77.62638,97,674027
98.199,Japan,1990,96.78311,98,fcf29f
101.199,Kyrgyz Republic,1990,101.97332,101,1407c0
103.199,Kiribati,1990,37.24542,103,3f57ad
105.199,"Korea, Rep.",1990,90.38738,105,89088f
107.199,Kuwait,1990,72.83977,107,93295b
108.199,Lao PDR,1990,18.87719,108,ed2615
112.199,St. Lucia,1990,59.38726,112,b17b65
114.199,Sri Lanka,1990,74.84267,114,197042
115.199,Lesotho,1990,31.07072,115,93b12b
119.199,"Macao SAR, China",1990,63.45987,119,eec526
121.199,Morocco,1990,30.63065,121,32e087
123.199,Moldova,1990,98.16723,123,9791bc
124.199,Madagascar,1990,17.74179,124,f92bcb
126.199,Mexico,1990,52.88466,126,41937b
128.199,Middle income,1990,39.4276619,128,bf919c
130.199,Mali,1990,4.85104,130,daa6a4
131.199,Malta,1990,79.2718,131,1a591a
132.199,Myanmar,1990,18.5467,132,928b7c
133.199,Middle East & North Africa (developing only),1990,47.15407944,133,aaed09
137.199,Mozambique,1990,5.00618,137,a40a9b
138.199,Mauritania,1990,8.34941,138,85fa35
139.199,Mauritius,1990,52.4739,139,26160d
140.199,Malawi,1990,11.84015,140,0ce65b
141.199,Malaysia,1990,56.49697,141,ff3ea3
142.199,North America,1990,91.38683319,142,247ce5
143.199,Namibia,1990,42.28699,143,bfe79d
145.199,Niger,1990,3.51162,145,6687e1
146.199,Nigeria,1990,21.48967,146,9742d0
148.199,Netherlands,1990,110.98903,148,fb61c8
149.199,Norway,1990,103.00237,149,988455
150.199,Nepal,1990,20.49177,150,0e1d58
151.199,New Zealand,1990,88.95687,151,a2238e
152.199,Oman,1990,35.13613,152,c14c36
153.199,Pakistan,1990,12.31722,153,82d220
154.199,Panama,1990,60.76022,154,1e36b3
156.199,Philippines,1990,73.33622,156,806736
158.199,Papua New Guinea,1990,8.37723,158,fbaa3c
159.199,Poland,1990,89.46611,159,5ff03b
162.199,Portugal,1990,60.12988,162,a49519
163.199,Paraguay,1990,31.39294,163,71a452
164.199,Pacific island small states,1990,62.2832489,164,ebe9cb
165.199,French Polynesia,1990,78.23914,165,40f39c
166.199,Qatar,1990,90.98032,166,83ef3e
167.199,Romania,1990,100.38102,167,d6b897
169.199,Rwanda,1990,14.58638,169,7266a1
170.199,South Asia,1990,25.94594002,170,edef51
173.199,Senegal,1990,10.21957,173,d8973b
175.199,Solomon Islands,1990,10.5092,175,ecae78
176.199,Sierra Leone,1990,11.0511,176,50df2d
183.199,Suriname,1990,63.37421,183,b17fc6
186.199,Sweden,1990,91.74851,186,72ddd2
190.199,Syrian Arab Republic,1990,42.68163,190,48a9fd
192.199,Chad,1990,2.41998,192,6c6b1b
193.199,Togo,1990,10.93085,193,30949d
194.199,Thailand,1990,29.12524,194,a2b7c1
198.199,Tonga,1990,97.50586,198,e8a123
199.199,Trinidad and Tobago,1990,84.69165,199,4d206a
200.199,Tunisia,1990,39.20253,200,edf404
201.199,Turkey,1990,37.26889,201,d7153e
204.199,Uganda,1990,8.332,204,e92904
207.199,United States,1990,90.49721,207,768685
211.199,Virgin Islands (U.S.),1990,105.5235,211,b7d5f7
217.199,South Africa,1990,70.99412,217,35fda1
220.199,Zimbabwe,1990,42.20531,220,5922f5
3.1991,Afghanistan,1991,10.89138,3,c69153
5.1991,Albania,1991,77.63135,5,79b9d2
6.1991,United Arab Emirates,1991,73.42124,6,d115b8
9.1991,American Samoa,1991,96.34421,9,ca0b36
12.1991,Austria,1991,99.57846,12,593905
13.1991,Azerbaijan,1991,87.89458,13,213598
14.1991,Burundi,1991,4.25998,14,461758
15.1991,Belgium,1991,103.36909,15,5cb4c9
19.1991,Bulgaria,1991,98.12867,19,5c7772
20.1991,Bahrain,1991,101.65321,20,3ae11c
24.1991,Belize,1991,62.28719,24,42ab0c
29.1991,Brunei Darussalam,1991,77.85869,29,d1a713
31.1991,Botswana,1991,51.91017,31,180c89
32.1991,Central African Republic,1991,6.69759,32,dba867
33.1991,Canada,1991,101.13544,33,cd6a7b
34.1991,Switzerland,1991,93.84405,34,77dcd8
36.1991,Chile,1991,98.57418,36,349507
37.1991,China,1991,34.28242,37,d2eaf2
39.1991,Cameroon,1991,22.3903,39,73a7dd
41.1991,Colombia,1991,56.99149,41,2f7373
44.1991,Costa Rica,1991,45.94595,44,1bf429
45.1991,Cuba,1991,95.79007,45,c484b1
48.1991,Cyprus,1991,66.63129,48,852add
49.1991,Czech Republic,1991,88.25797,49,1fef42
53.1991,Denmark,1991,110.38849,53,89da12
55.1991,Algeria,1991,50.6616,55,bd6acc
57.1991,"Egypt, Arab Rep.",1991,65.20151,57,ff11f8
58.1991,Euro area,1991,96.1034317,58,a356c2
60.1991,Spain,1991,107.56917,60,20a8df
62.1991,Ethiopia,1991,12.08768,62,3d91f7
63.1991,Finland,1991,126.98556,63,c909b1
64.1991,Fiji,1991,75.32188,64,bbb7ef
65.1991,France,1991,104.79987,65,e3772a
69.1991,United Kingdom,1991,88.50969,69,976912
70.1991,Georgia,1991,93.41134,70,9113c6
72.1991,Guinea,1991,5.61922,72,b47b54
73.1991,"Gambia, The",1991,11.9109,73,541212
76.1991,Greece,1991,92.85086,76,4902a4
77.1991,Grenada,1991,107.32661,77,dbf2a2
83.1991,Honduras,1991,36.36143,83,5aa588
86.1991,Hungary,1991,85.52857,86,f14e46
87.1991,Indonesia,1991,41.03581,87,35536a
90.1991,Ireland,1991,104.62315,90,eb2131
91.1991,"Iran, Islamic Rep.",1991,46.24762,91,e3f25e
93.1991,Iceland,1991,97.81962,93,b3c92e
94.1991,Israel,1991,92.518,94,4c197d
95.1991,Italy,1991,79.21865,95,ad79ef
96.1991,Jamaica,1991,72.02259,96,5eedd6
97.1991,Jordan,1991,79.63081,97,674027
98.1991,Japan,1991,98.46701,98,fcf29f
101.1991,Kyrgyz Republic,1991,101.29104,101,1407c0
103.1991,Kiribati,1991,38.64256,103,3f57ad
105.1991,"Korea, Rep.",1991,90.78452,105,89088f
112.1991,St. Lucia,1991,63.01334,112,b17b65
114.1991,Sri Lanka,1991,74.94833,114,197042
115.1991,Lesotho,1991,30.30037,115,93b12b
118.1991,Latvia,1991,93.10642,118,c5f5bb
121.1991,Morocco,1991,29.54464,121,32e087
123.1991,Moldova,1991,94.33796,123,9791bc
126.1991,Mexico,1991,52.05156,126,41937b
128.1991,Middle income,1991,40.90085983,128,bf919c
130.1991,Mali,1991,5.26347,130,daa6a4
131.1991,Malta,1991,77.78858,131,1a591a
132.1991,Myanmar,1991,20.85394,132,928b7c
133.1991,Middle East & North Africa (developing only),1991,48.27431107,133,aaed09
135.1991,Mongolia,1991,88.7,135,f54da3
137.1991,Mozambique,1991,4.93668,137,a40a9b
138.1991,Mauritania,1991,8.48544,138,85fa35
140.1991,Malawi,1991,12.30059,140,0ce65b
141.1991,Malaysia,1991,56.81061,141,ff3ea3
142.1991,North America,1991,92.20728302,142,247ce5
143.1991,Namibia,1991,47.71816,143,bfe79d
145.1991,Niger,1991,3.84206,145,6687e1
148.1991,Netherlands,1991,112.88259,148,fb61c8
149.1991,Norway,1991,104.60495,149,988455
150.1991,Nepal,1991,22.6615,150,0e1d58
151.1991,New Zealand,1991,92.14849,151,a2238e
152.1991,Oman,1991,41.72078,152,c14c36
153.1991,Pakistan,1991,15.51881,153,82d220
155.1991,Peru,1991,64.3665,155,36c572
158.1991,Papua New Guinea,1991,8.74555,158,fbaa3c
159.1991,Poland,1991,88.52811,159,5ff03b
162.1991,Portugal,1991,72.3024,162,a49519
163.1991,Paraguay,1991,31.74693,163,71a452
164.1991,Pacific island small states,1991,63.18785095,164,ebe9cb
165.1991,French Polynesia,1991,75.00871,165,40f39c
166.1991,Qatar,1991,89.96596,166,83ef3e
167.1991,Romania,1991,90.62693,167,d6b897
169.1991,Rwanda,1991,14.66143,169,7266a1
170.1991,South Asia,1991,28.03383064,170,edef51
175.1991,Solomon Islands,1991,11.29586,175,ecae78
176.1991,Sierra Leone,1991,11.5018,176,50df2d
177.1991,El Salvador,1991,39.76733,177,259a6e
183.1991,Suriname,1991,62.87724,183,b17fc6
186.1991,Sweden,1991,92.28421,186,72ddd2
189.1991,Seychelles,1991,120.38808,189,3d2d7b
190.1991,Syrian Arab Republic,1991,40.91834,190,48a9fd
193.1991,Togo,1991,10.28332,193,30949d
194.1991,Thailand,1991,29.70809,194,a2b7c1
198.1991,Tonga,1991,100.22093,198,e8a123
199.1991,Trinidad and Tobago,1991,82.10324,199,4d206a
200.1991,Tunisia,1991,39.93965,200,edf404
201.1991,Turkey,1991,39.07397,201,d7153e
203.1991,Tanzania,1991,4.60603,203,7e380b
207.1991,United States,1991,91.25664,207,768685
209.1991,St. Vincent and the Grenadines,1991,66.72353,209,68d122
210.1991,"Venezuela, RB",1991,61.85163,210,6cba5d
211.1991,Virgin Islands (U.S.),1991,103.51627,211,b7d5f7
213.1991,Vanuatu,1991,15.83818,213,d16ad2
217.1991,South Africa,1991,75.05698,217,35fda1
220.1991,Zimbabwe,1991,41.10438,220,5922f5
5.1992,Albania,1992,69.77075,5,79b9d2
6.1992,United Arab Emirates,1992,75.54808,6,d115b8
9.1992,American Samoa,1992,95.18414,9,ca0b36
10.1992,Antigua and Barbuda,1992,118.57085,10,530670
12.1992,Austria,1992,101.36616,12,593905
13.1992,Azerbaijan,1992,87.77675,13,213598
14.1992,Burundi,1992,4.62601,14,461758
15.1992,Belgium,1992,103.88202,15,5cb4c9
19.1992,Bulgaria,1992,96.35502,19,5c7772
20.1992,Bahrain,1992,102.0862,20,3ae11c
21.1992,"Bahamas, The",1992,96.91008,21,923c8a
29.1992,Brunei Darussalam,1992,78.92464,29,d1a713
31.1992,Botswana,1992,50.8751,31,180c89
32.1992,Central African Republic,1992,5.58751,32,dba867
33.1992,Canada,1992,102.15241,33,cd6a7b
34.1992,Switzerland,1992,95.21298,34,77dcd8
36.1992,Chile,1992,99.76594,36,349507
37.1992,China,1992,37.73415,37,d2eaf2
39.1992,Cameroon,1992,23.22688,39,73a7dd
40.1992,"Congo, Rep.",1992,41.80512,40,c0faa9
41.1992,Colombia,1992,63.50017,41,2f7373
44.1992,Costa Rica,1992,48.2802,44,1bf429
45.1992,Cuba,1992,94.92758,45,c484b1
48.1992,Cyprus,1992,68.82065,48,852add
49.1992,Czech Republic,1992,87.855,49,1fef42
50.1992,Germany,1992,97.83425,50,17d53e
51.1992,Djibouti,1992,8.1185,51,60a8b0
53.1992,Denmark,1992,111.21395,53,89da12
55.1992,Algeria,1992,51.12452,55,bd6acc
57.1992,"Egypt, Arab Rep.",1992,62.92104,57,ff11f8
58.1992,Euro area,1992,98.58673096,58,a356c2
60.1992,Spain,1992,110.62249,60,20a8df
61.1992,Estonia,1992,105.5629,61,f0a96d
62.1992,Ethiopia,1992,11.11194,62,3d91f7
63.1992,Finland,1992,131.43243,63,c909b1
64.1992,Fiji,1992,81.15921,64,bbb7ef
65.1992,France,1992,109.86595,65,e3772a
69.1992,United Kingdom,1992,91.97508,69,976912
70.1992,Georgia,1992,86.83842,70,9113c6
73.1992,"Gambia, The",1992,12.62354,73,541212
76.1992,Greece,1992,94.07046,76,4902a4
77.1992,Grenada,1992,112.05171,77,dbf2a2
86.1992,Hungary,1992,83.62964,86,f14e46
87.1992,Indonesia,1992,40.46951,87,35536a
90.1992,Ireland,1992,107.47013,90,eb2131
91.1992,"Iran, Islamic Rep.",1992,49.7373,91,e3f25e
93.1992,Iceland,1992,100.15937,93,b3c92e
94.1992,Israel,1992,93.78091,94,4c197d
95.1992,Italy,1992,80.65852,95,ad79ef
97.1992,Jordan,1992,84.01491,97,674027
98.1992,Japan,1992,99.15631,98,fcf29f
101.1992,Kyrgyz Republic,1992,99.81815,101,1407c0
103.1992,Kiribati,1992,41.4255,103,3f57ad
104.1992,St. Kitts and Nevis,1992,85.15117,104,e01fa2
105.1992,"Korea, Rep.",1992,91.28145,105,89088f
107.1992,Kuwait,1992,49.26899,107,93295b
108.1992,Lao PDR,1992,16.06631,108,ed2615
109.1992,Lebanon,1992,72.43523,109,5caa7f
112.1992,St. Lucia,1992,75.24035,112,b17b65
114.1992,Sri Lanka,1992,76.59854,114,197042
115.1992,Lesotho,1992,32.49795,115,93b12b
117.1992,Luxembourg,1992,69.82349,117,507672
118.1992,Latvia,1992,92.1327,118,c5f5bb
119.1992,"Macao SAR, China",1992,70.81244,119,eec526
121.1992,Morocco,1992,29.91451,121,32e087
123.1992,Moldova,1992,91.1313,123,9791bc
126.1992,Mexico,1992,51.39464,126,41937b
128.1992,Middle income,1992,42.69451904,128,bf919c
130.1992,Mali,1992,5.5568,130,daa6a4
131.1992,Malta,1992,78.99401,131,1a591a
132.1992,Myanmar,1992,22.77218,132,928b7c
133.1992,Middle East & North Africa (developing only),1992,48.88338852,133,aaed09
137.1992,Mozambique,1992,4.92419,137,a40a9b
138.1992,Mauritania,1992,9.22637,138,85fa35
141.1992,Malaysia,1992,57.92431,141,ff3ea3
142.1992,North America,1992,93.93335724,142,247ce5
143.1992,Namibia,1992,53.52564,143,bfe79d
145.1992,Niger,1992,3.85163,145,6687e1
148.1992,Netherlands,1992,115.55142,148,fb61c8
149.1992,Norway,1992,106.18987,149,988455
150.1992,Nepal,1992,25.81493,150,0e1d58
151.1992,New Zealand,1992,94.04627,151,a2238e
152.1992,Oman,1992,47.95664,152,c14c36
153.1992,Pakistan,1992,17.97194,153,82d220
158.1992,Papua New Guinea,1992,8.78007,158,fbaa3c
159.1992,Poland,1992,88.64172,159,5ff03b
164.1992,Pacific island small states,1992,65.9566803,164,ebe9cb
165.1992,French Polynesia,1992,80.04378,165,40f39c
166.1992,Qatar,1992,89.13916,166,83ef3e
167.1992,Romania,1992,84.40724,167,d6b897
169.1992,Rwanda,1992,14.09202,169,7266a1
170.1992,South Asia,1992,30.1023407,170,edef51
173.1992,Senegal,1992,10.76529,173,d8973b
